paikka_id;Tunnus;Nimi;Suurekoodi;Suure;Vesistonumero;Tila;EnsimmainenHavainto;ViimeisinHavainto;Maakunta;N2000;N60;NN;N43;LN;KoordErTmIta;KoordErTmPohj
1779;0403200;Pielisjoki, Kaltimo, ala;W;Vedenkorkeus;04.342;Lopetettu;1.1.1932;31.12.1995;Pohjois-Karjala;38;;0;;;659848;6963813
1781;0403300;Pielisjoki, Nesterinsaari, ylä;W;Vedenkorkeus;04.342;Lopetettu;01.01.1877;12.7.1956;Pohjois-Karjala;8510;;8471;;;659764;6965704
1782;0403400;Pielisjoki, Nesterinsaari, ala;W;Vedenkorkeus;04.341;Lopetettu;01.01.1877;12.7.1956;Pohjois-Karjala;8326;;8287;;;660282;6965133
1783;0403500;Pielisjoki, Saapaskoski, ylä;W;Vedenkorkeus;04.341;Lopetettu;01.01.1878;31.8.1959;Pohjois-Karjala;8328;;8290;;;660448;6963278
1784;0403600;Pielisjoki, Saapaskoski, ala;W;Vedenkorkeus;04.341;Lopetettu;01.01.1878;31.8.1959;Pohjois-Karjala;8184;;8146;;;660362;6963135
1785;0403700;Pielisjoki, Jakokoski, ylä;W;Vedenkorkeus;04.341;Lopetettu;01.01.1878;31.10.1970;Pohjois-Karjala;8175;8152;8137;;;655520;6960585
1787;0403800;Pielisjoki, Jakokoski, ala;W;Vedenkorkeus;04.332;Lopetettu;01.01.1878;31.10.1970;Pohjois-Karjala;8109;8086;8071;;;655033;6960147
1788;0403900;Pielisjoki, Haapavirta, ylä;W;Vedenkorkeus;04.332;Lopetettu;01.07.1882;30.11.1970;Pohjois-Karjala;8082;8059;8045;;;656436;6955955
1789;0404000;Pielisjoki, Haapavirta, ala;W;Vedenkorkeus;04.332;Lopetettu;01.01.1883;30.11.1970;Pohjois-Karjala;8012;7989;7975;;;656472;6955849
1790;0404100;Pielisjoki, Paihola, ylä;W;Vedenkorkeus;04.332;Lopetettu;01.08.1876;28.2.1995;Pohjois-Karjala;7945;7922;7908;;;650426;6953500
1791;0404200;Pielisjoki, Paihola, ala;W;Vedenkorkeus;04.332;Lopetettu;01.08.1876;30.11.1970;Pohjois-Karjala;7889;7866;7851;;;649856;6953697
1792;0404300;Pielisjoki, Kuurna, ylä;W;Vedenkorkeus;04.332;Lopetettu;01.08.1876;9.11.1970;Pohjois-Karjala;7875;7852;7837;;;647401;6955962
1794;0404400;Pielisjoki, Kuurna, ala;W;Vedenkorkeus;04.331;Lopetettu;01.08.1876;9.11.1970;Pohjois-Karjala;7666;7643;7628;;;647329;6956085
1796;0404500;Pielisjoki, Utra, ylä;W;Vedenkorkeus;04.331;Lopetettu;01.07.1875;4.5.1971;Pohjois-Karjala;7593;7570;7556;;;647754;6946045
1797;0404600;Pielisjoki, Utra, ala;W;Vedenkorkeus;04.331;Lopetettu;01.01.1876;19.5.1971;Pohjois-Karjala;7432;7409;7395;;;647396;6945752
1798;0404610;Pielisjoki, Utra, ala;W;Vedenkorkeus;04.331;Lopetettu;1.1.1972;29.2.1992;Pohjois-Karjala;37;;0;;;647514;6945865
1800;0404800;Höytiäinen;W;Vedenkorkeus;04.821;Lopetettu;1.1.1913;31.3.1940;Pohjois-Karjala;8677;;8637;;;643993;6962579
1801;0404810;Höytiäinen;W;Vedenkorkeus;04.821;Lopetettu;5.3.1938;31.12.1991;Pohjois-Karjala;39;16;0;;;636609;6953663
1803;0404820;Puntarikoski,Ala;W;Vedenkorkeus;huhti.81;Lopetettu;14.6.1950;9.11.1956;Pohjois-Karjala;7977;;7938;;;635422;6952492
1804;0404830;Höytiäinen, Puntarikoski, ylä;W;Vedenkorkeus;04.821;Lopetettu;1.1.1961;31.1.1982;Pohjois-Karjala;39;;0;;;635718;6952731
1805;0404900;Viinijärvi, Lamminniemi;W;Vedenkorkeus;04.352;Lopetettu;20.6.1912;31.12.1941;Pohjois-Karjala;7838;;7797;;;624719;6957842
1807;0404920;Taipaleenjoki;W;Vedenkorkeus;04.351;Lopetettu;15.4.1986;30.11.1993;Pohjois-Karjala;7737;7713;;;;615100;6944688
1810;0405110;Pyhäselkä, Tikka;W;Vedenkorkeus;04.321;Lopetettu;1.1.1937;30.9.1976;Pohjois-Karjala;7141;7119;7108;;;637807;6925348
1811;0405120;Pyhäselkä, Höytiäisenkanava;W;Vedenkorkeus;huhti.81;Lopetettu;6.1.1958;29.2.1996;Pohjois-Karjala;39;;0;;;635671;6952728
1813;0405200;Orivesi, Puhos;W;Vedenkorkeus;04.311;Lopetettu;1.1.1913;28.2.2005;Pohjois-Karjala;7518;7498;7490;;;650127;6888101
1814;0405300;Ylä-Enonvesi;W;Vedenkorkeus;04.291;Lopetettu;1.1.1980;31.12.1995;Etelä-Savo;32;10;0;;;600382;6885611
1815;0405310;Ylä-Enonvesi, Enonkoski;W;Vedenkorkeus;04.221;Lopetettu;1.11.1984;31.12.1990;Etelä-Savo;8019;7998;;;;600030;6885746
1817;0405440;Luupujoki;W;Vedenkorkeus;04.572;Lopetettu;10.10.1974;3.1.1999;Pohjois-Savo;12300;12269;;;;490853;7061596
1818;0405500;Kiurujoki, Saarikoski, ylä;W;Vedenkorkeus;04.523;Lopetettu;1.1.1907;31.12.1950;Pohjois-Savo;8732;;8672;;;491885;7051613
1819;0405600;Kiurujoki, Saarikoski, ala;W;Vedenkorkeus;04.523;Lopetettu;1.7.1906;31.12.1934;Pohjois-Savo;8433;;8373;;;492042;7052073
1821;0406000;Sonkajärvi;W;Vedenkorkeus;04.583;Lopetettu;19.4.1962;31.12.1969;Pohjois-Savo;9567;9537;;9526;;525669;7060953
1823;0406100;Porovesi, Iisalmi;W;Vedenkorkeus;04.521;Lopetettu;16.8.1916;31.12.1995;Pohjois-Savo;8519;8489;8460;;;508990;7047437
1825;0406300;Onkivesi, Nerkoo, ala;W;Vedenkorkeus;04.511;Lopetettu;01.03.1868;31.12.1995;Pohjois-Savo;55;24;0;;;514675;7030026
2160;2700180;Pusulanjärvi;W;Vedenkorkeus;27.032;Lopetettu;1.1.1971;31.12.2001;Varsinais-Suomi;11;-17;;;;301973;6729053
2163;3000200;Mynäjoki;W;Vedenkorkeus;30.003;Lopetettu;1.9.1986;30.9.1998;Varsinais-Suomi;2125;2096;;;;232791;6741334
2171;3400150;Kauttua, ala;W;Vedenkorkeus;34.022;Lopetettu;3.1.1972;12.9.2021;Satakunta;44;11;-15;0;;239302;6784786
2172;3400200;Köyliönjärvi;W;Vedenkorkeus;34.053;Lopetettu;6.2.1959;31.12.1970;Satakunta;3966;3933;;3922;;246423;6788241
2174;3400300;Köyliönjoki;W;Vedenkorkeus;34.051;Lopetettu;1.1.1970;30.4.1974;Satakunta;3966;3933;;3922;;237244;6800592
2177;3400500;Suutelankoski;W;Vedenkorkeus;34.011;Lopetettu;1.1.1961;31.12.1984;Satakunta;330;296;;;;216092;6797512
2178;3500100;Juupajoki;W;Vedenkorkeus;35.751;Lopetettu;1.9.1910;30.6.1952;Pirkanmaa;8856;;8803;;;365736;6844698
2181;3500400;Pitkävesi;W;Vedenkorkeus;35.761;Lopetettu;1.9.1910;31.12.1950;Pirkanmaa;10589;;10539;;;382441;6835764
2182;3500500;Orivesi;W;Vedenkorkeus;35.721;Lopetettu;01.01.1885;31.12.1957;Pirkanmaa;8380;;8328;;;359976;6836947
2183;3500510;Längelmävesi, Kuoresalmi;W;Vedenkorkeus;35.721;Lopetettu;1.1.1958;31.12.1991;Pirkanmaa;8376;8346;8328;;;367639;6834047
2186;3501100;Kuohijärvi;W;Vedenkorkeus;35.782;Lopetettu;15.9.1910;31.3.1933;Kanta-Häme;8589;8562;8545;;;386024;6792829
2190;3501700;Valkeakoski, ylä;W;Vedenkorkeus;35.222;Lopetettu;01.01.1870;29.12.1995;Pirkanmaa;8189;8159;8140;;;340829;6795896
2197;3502340;Hyvikkälänjoki;W;Vedenkorkeus;35.881;Lopetettu;3.11.1978;31.12.1991;Kanta-Häme;7919;7891;;;;364974;6751520
2201;3502809;Vanajavesi, Valkeakoski, ala;W;Vedenkorkeus;35.222;Lopetettu;1.1.1971;31.12.1982;Pirkanmaa;49;;0;;;340484;6795656
2206;3503330;Vanajavesi, Herralanvirta;W;Vedenkorkeus;35.221;Lopetettu;1.1.1970;31.12.1995;Pirkanmaa;52;;0;;;326916;6803706
2207;3503400;Lempäälä, ala;W;Vedenkorkeus;35.211;Lopetettu;01.01.1875;31.12.1965;Pirkanmaa;7510;7478;7458;;;325949;6801913
2211;3503900;Niemisvesi;W;Vedenkorkeus;35.472;Lopetettu;17.8.1910;31.12.1932;Etelä-Pohjanmaa;16783;;16719;;;360091;6941243
2212;3504000;Ouluvesi;W;Vedenkorkeus;35.431;Lopetettu;18.8.1910;31.10.1992;Etelä-Pohjanmaa;13975;13940;13909;;;349023;6938500
2213;3504100;Kahilanjärvi;W;Vedenkorkeus;35.421;Lopetettu;17.4.1956;31.10.1982;Pirkanmaa;9829;9794;9763;;;336469;6919634
2215;3504500;Vaskivesi, Herraskoski, ala;W;Vedenkorkeus;35.421;Lopetettu;1.5.1903;31.5.1998;Pirkanmaa;9388;9352;9323;;;330294;6907721
2219;3505200;Sinerväjärvi;W;Vedenkorkeus;35.672;Lopetettu;24.7.1915;31.12.1999;Keski-Suomi;13874;13841;13816;;;385838;6920624
2220;3505500;Keurusselkä, Kolho;W;Vedenkorkeus;35.621;Lopetettu;01.01.1897;31.12.1998;Pirkanmaa;10471;10439;10414;;;370033;6891164
2223;3505900;Paloselkä;W;Vedenkorkeus;35.332;Lopetettu;25.8.1910;30.6.1992;Pirkanmaa;9475;9443;9418;;;367526;6878378
2224;3506000;Kauttu;W;Vedenkorkeus;35.331;Lopetettu;16.03.1883;30.6.1992;Pirkanmaa;9412;9379;9353;;;348317;6872603
2228;3506800;Näsijärvi, Naistenlahti;W;Vedenkorkeus;35.311;Lopetettu;01.02.1877;31.12.1995;Pirkanmaa;9335;9304;9282;;;328287;6823687
2229;3506810;Näsijärvi, Mustalahti;W;Vedenkorkeus;35.311;Lopetettu;1.1.1961;31.12.1995;Pirkanmaa;54;22;0;;;326871;6823260
2231;3507100;Pyhäjärvi, Pyynikki;W;Vedenkorkeus;35.211;Lopetettu;01.01.1878;31.12.1995;Pirkanmaa;7511;7480;7458;;;326447;6821876
2233;3507400;Nokia, ala;W;Vedenkorkeus;35.211;Lopetettu;1.1.1915;31.12.1961;Pirkanmaa;5799;;5743;;;310923;6819589
2237;3507700;Parkanonjärvi;W;Vedenkorkeus;35.532;Lopetettu;1.1.1931;31.12.1970;Pirkanmaa;8884;8850;8810;;;290312;6874464
2241;3508200;Kyrösjärvi, Ikaalinen;W;Vedenkorkeus;35.521;Lopetettu;1.1.1906;30.11.1993;Pirkanmaa;8195;8161;8133;;;291757;6855335
2244;3508500;Mätikkö;W;Vedenkorkeus;35.162;Lopetettu;20.6.1910;30.6.1992;Pirkanmaa;5814;5781;;;;287121;6826389
2245;3508600;Siuro, ala;W;Vedenkorkeus;35.132;Lopetettu;01.01.1894;31.12.1993;Pirkanmaa;5632;5600;5577;;;304656;6821030
2255;3509120;Salkolanjärvi;W;Vedenkorkeus;35.983;Lopetettu;1.1.1963;26.8.1991;Uusimaa;10973;;;10937;;329864;6726429
2257;3509150;Turpoonjoki;W;Vedenkorkeus;35.981;Lopetettu;1.1.1964;31.12.1967;Kanta-Häme;10973;;;10937;;333034;6735188
2258;3509200;Loimijoki, Loimaa;W;Vedenkorkeus;35.922;Lopetettu;1.7.1910;31.12.1941;Varsinais-Suomi;7917;;7868;;;286279;6752661
2261;3509300;Loimijoki, Vanhankirkonsilta;W;Vedenkorkeus;35.921;Lopetettu;1.1.1938;31.12.1959;Varsinais-Suomi;6820;;6770;;;281107;6755443
2264;3509400;Loimijoki, Maurialankoski;W;Vedenkorkeus;35.911;Lopetettu;1.1.1914;30.6.1985;Satakunta;4606;4574;4549;;;267616;6788595
2266;3509500;Loimijoki, Lauttakylä;W;Vedenkorkeus;35.911;Lopetettu;26.9.1902;31.12.1993;Satakunta;4120;4088;4063;;;268330;6789880
2268;3509900;Kyttälä;W;Vedenkorkeus;35.122;Lopetettu;1.1.1904;31.12.1993;Satakunta;4190;4157;4131;;;257048;6802677
2269;3509910;Syyränsuu;W;Vedenkorkeus;35.122;Lopetettu;27.4.1944;31.7.1976;Satakunta;58;25;0;;;262624;6796351
2271;3509920;Kyttälänkoski;W;Vedenkorkeus;35.122;Lopetettu;9.10.1939;31.12.1993;Satakunta;4189;4156;4130;;;258646;6800935
2272;3509940;Raijala;W;Vedenkorkeus;35.122;Lopetettu;1.1.1944;24.12.2005;Satakunta;58;25;0;;;261331;6794421
2273;3510000;Niskakoski;W;Vedenkorkeus;35.122;Lopetettu;24.10.1919;31.12.1976;Satakunta;4129;4096;4070;;;256368;6800444
2274;3510100;Pahakoski;W;Vedenkorkeus;35.122;Lopetettu;1.1.1904;31.12.1982;Satakunta;4005;3972;3946;;;255166;6801139
2280;3510600;Harjunpäänjoki;W;Vedenkorkeus;35.141;Lopetettu;1.1.1969;13.8.2012;Satakunta;205;169;;;;228891;6828525
2281;3510700;Pori;W;Vedenkorkeus;35.111;Lopetettu;1.1.1921;31.12.1973;Satakunta;12;-24;-53;;;223192;6828466
2282;3510710;Lukkarinsanta;W;Vedenkorkeus;35.111;Lopetettu;1.1.1974;30.6.1977;Satakunta;31;-5;;;;225251;6828331
2283;3510720;Seikun saha;W;Vedenkorkeus;35.111;Lopetettu;1.7.1977;31.12.1995;Satakunta;-69;-105;;;;224430;6828624
2284;3600800;Vatajankoski, ala;W;Vedenkorkeus;36.022;Lopetettu;1.1.1960;31.12.1989;Satakunta;6958;6921;;6909;;250259;6874786
2287;3602210;Eteläjoki;W;Vedenkorkeus;36.016;Lopetettu;8.9.1999;30.8.2013;Satakunta;1849;1811;;;;223338;6843239
2291;3700400;Perus;W;Vedenkorkeus;37.012;Lopetettu;13.2.1968;31.12.1979;Pohjanmaa;912;871;;;;218455;6912621
2292;3700510;Klofvus;W;Vedenkorkeus;37.011;Lopetettu;1.1.1972;31.12.1975;Pohjanmaa;350;309;;;;215940;6914714
2293;3800900;Tiukka;W;Vedenkorkeus;38.001;Lopetettu;1.1.1972;31.8.1985;Pohjanmaa;364;323;;;;212450;6920047
2296;3900900;Finby;W;Vedenkorkeus;39.001;Lopetettu;1.1.1972;28.2.1981;Pohjanmaa;83;41;;;;209077;6940558
2297;4000900;Köpingsbro;W;Vedenkorkeus;40.001;Lopetettu;1.1.1972;19.12.1978;Pohjanmaa;569;526;;;;223280;6991273
2300;4200100;Koskuejärvi;W;Vedenkorkeus;42.055;Lopetettu;1.1.1926;31.7.1982;Etelä-Pohjanmaa;11036;10999;;10986;;284928;6921183
2301;4200210;Jalasjoki, Luopa;W;Vedenkorkeus;42.042;Lopetettu;23.10.1958;31.7.1981;Etelä-Pohjanmaa;8058;8018;;8005;;270180;6947763
2302;4200220;Koskutjoki, Koskue;W;Vedenkorkeus;42.054;Lopetettu;22.6.1982;31.8.1984;Etelä-Pohjanmaa;8058;8018;;8005;;284811;6922572
2303;4200230;Koskutjoki;W;Vedenkorkeus;42.054;Lopetettu;1.9.1984;30.6.2013;Etelä-Pohjanmaa;9141;9103;;;;283724;6924026
2305;4200500;Munakka;W;Vedenkorkeus;42.031;Lopetettu;1.1.1912;31.3.1993;Etelä-Pohjanmaa;3278;3237;;;;283860;6974906
2311;4400200;Nurmonjoki, Nurmo;W;Vedenkorkeus;44.091;Lopetettu;4.7.1932;31.12.1978;Etelä-Pohjanmaa;3335;3294;;3280;;291857;6974257
2313;4400300;Lapua;W;Vedenkorkeus;44.031;Lopetettu;1.1.1912;30.6.1980;Etelä-Pohjanmaa;2446;2405;2370;;;298025;6988236
2316;4400500;Pappilankari;W;Vedenkorkeus;44.012;Lopetettu;11.11.1929;30.9.1993;Etelä-Pohjanmaa;2148;2106;2069;;;292261;7020551
2317;4400600;Keppo;W;Vedenkorkeus;44.011;Lopetettu;6.11.1929;31.12.1958;Pohjanmaa;1932;;1851;;;284094;7033366
2319;4400800;Uusikaarlepyy, ylä;W;Vedenkorkeus;44.011;Lopetettu;17.5.1916;31.12.2005;Pohjanmaa;119;;36;;;277502;7051471
2320;4400910;Uusikaarlepyy, ala;W;Vedenkorkeus;44.011;Lopetettu;5.1.1928;31.12.1995;Pohjanmaa;58;;;0;;277609;7051672
2321;4700200;Lappajärvi, etelä;W;Vedenkorkeus;47.031;Lopetettu;23.9.1986;31.5.1991;Etelä-Pohjanmaa;58;;;0;;331202;6995967
2826;0404974;Suurijärvi;W;Vedenkorkeus;04.792;Lopetettu;30.11.1976;23.11.2018;Pohjois-Karjala;23;0;;;;604972;6931125
2841;0408171;Ruokojärvi;W;Vedenkorkeus;04.261;Lopetettu;24.6.1986;21.11.2013;Pohjois-Savo;7768;7742;;7733;;541812;6909363
2842;0407921;Kohmanvesi;W;Vedenkorkeus;04.273;Lopetettu;7.2.1992;10.11.2002;Pohjois-Savo;8129;8103;;;;561004;6968420
2843;0407922;Summanlampi;W;Vedenkorkeus;04.273;Lopetettu;10.4.1991;23.12.2001;Pohjois-Savo;8236;;8186;;;561144;6968540
2844;0407923;Ala-Viitajärvi;W;Vedenkorkeus;04.273;Lopetettu;23.2.1999;30.9.2007;Pohjois-Savo;8995;8969;;;;564003;6965991
2845;0407924;Ylä-Viitajärvi;W;Vedenkorkeus;04.273;Lopetettu;23.2.1999;30.9.2007;Pohjois-Savo;9001;8975;;;;564203;6965506
2846;0407810;Väärä;W;Vedenkorkeus;04.284;Lopetettu;1.8.1984;25.2.1990;Pohjois-Savo;9001;8975;;;;517362;6980734
2847;0407931;Lyhyenjärvi;W;Vedenkorkeus;04.289;Lopetettu;18.5.1999;22.5.2000;Pohjois-Savo;8669;8640;;;;525698;6992430
2848;0406210;Pikku-Ahmo;W;Vedenkorkeus;04.516;Lopetettu;6.3.1990;24.2.1999;Pohjois-Savo;8705;;;8664;;513203;7044089
2849;0406220;Iso-Ahmo;W;Vedenkorkeus;04.516;Lopetettu;10.2.1988;24.2.1999;Pohjois-Savo;8884;;;8843;;512223;7044748
2850;0405410;Ala-Haajainen;W;Vedenkorkeus;04.529;Lopetettu;2.5.1989;26.12.1995;Pohjois-Savo;11874;;;11832;;499118;7055454
2851;0406110;Haapajärvi;W;Vedenkorkeus;04.522;Lopetettu;6.8.1976;25.2.2007;Pohjois-Savo;8516;8485;;8473;;496899;7053275
2852;0406120;Iso-Ii;W;Vedenkorkeus;04.531;Lopetettu;9.2.1981;28.12.1984;Pohjois-Savo;8516;8485;;8473;;509604;7053995
2853;0405800;Vieremänjärvi;W;Vedenkorkeus;04.532;Lopetettu;2.1.1985;28.12.1988;Pohjois-Savo;8570;8539;;8527;;503147;7066440
2854;0405420;Ryönänjärvi;W;Vedenkorkeus;04.551;Lopetettu;1.5.1984;25.12.2002;Pohjois-Savo;9115;;;9072;;483735;7053964
2855;0405430;Hautajärvi;W;Vedenkorkeus;04.551;Lopetettu;4.1.1974;31.12.2004;Pohjois-Savo;9548;;;9505;;481536;7052345
2856;0405470;Kilpijärvi;W;Vedenkorkeus;04.551;Lopetettu;27.1.1985;29.12.2004;Pohjois-Savo;9549;;;9507;;477617;7051775
2857;0405480;Niemisjärvi;W;Vedenkorkeus;04.556;Lopetettu;5.1.1982;26.12.2010;Pohjois-Savo;10189;;;10146;;476038;7056413
2858;0405490;Vaaksjärvi;W;Vedenkorkeus;04.557;Lopetettu;11.4.1994;31.12.1999;Pohjois-Savo;12580;;;12537;;469141;7057823
2859;0405491;Kalliojärvi;W;Vedenkorkeus;04.557;Lopetettu;1.5.1988;31.10.1996;Pohjois-Savo;14226;;;14183;;469810;7050856
2860;0405431;Rytkynjärvi;W;Vedenkorkeus;04.552;Lopetettu;17.9.1959;19.10.2001;Pohjois-Savo;9582;;;9540;;480096;7047547
2861;0405432;Savijärvi;W;Vedenkorkeus;04.553;Lopetettu;3.2.1979;26.1.1984;Pohjois-Savo;9582;;;9540;;478687;7041000
2863;0405422;Näläntöjärvi;W;Vedenkorkeus;04.563;Lopetettu;11.5.1977;31.12.1996;Pohjois-Savo;12398;;;12353;;470880;7077395
2864;0405441;Luupuvesi;W;Vedenkorkeus;04.572;Lopetettu;1.1.1980;2.1.2003;Pohjois-Savo;12665;;;12622;;487983;7066879
2865;0405411;Paloisjärvi;W;Vedenkorkeus;04.581;Lopetettu;14.4.1982;24.2.1999;Pohjois-Savo;8536;;;8495;;509854;7047777
2867;0405413;Viitaanjärvi;W;Vedenkorkeus;04.581;Lopetettu;7.4.1983;28.2.1999;Pohjois-Savo;8574;;8516;;;515792;7049327
2868;0405414;Niskajärvi,Pitkäkoski;W;Vedenkorkeus;04.581;Lopetettu;17.5.1992;13.7.2004;Pohjois-Savo;9050;9020;;;;521569;7047407
2869;0405415;Nieminen;W;Vedenkorkeus;04.581;Lopetettu;15.11.1994;30.9.2002;Pohjois-Savo;9257;;;9216;;520880;7045588
2870;0405416;Hernejärvi;W;Vedenkorkeus;04.581;Lopetettu;6.3.1979;20.2.1995;Pohjois-Savo;9257;;;9216;;523309;7046358
2871;0405417;Ala-Varpanen;W;Vedenkorkeus;04.589;Lopetettu;15.12.1999;23.10.2010;Pohjois-Savo;10706;10676;;;;529396;7042499
2872;0405418;Suuri-Luotonen;W;Vedenkorkeus;04.589;Lopetettu;1.12.1997;30.12.2011;Pohjois-Savo;14673;14644;;;;535614;7048627
2873;0406030;Väärä;W;Vedenkorkeus;04.582;Lopetettu;18.2.1993;30.12.2005;Pohjois-Savo;10292;;;10251;;527757;7059523
2874;0406040;Ala-Venäänjärvi;W;Vedenkorkeus;04.583;Lopetettu;26.9.1995;28.11.2001;Pohjois-Savo;11009;;;10967;;520780;7074776
2875;0406041;Ylä-Venäänjärvi;W;Vedenkorkeus;04.583;Lopetettu;26.9.1995;28.11.2001;Pohjois-Savo;11034;;;10992;;520920;7076296
2876;0406042;Sukevanjärvi,Tenetinvirta;W;Vedenkorkeus;04.584;Lopetettu;16.4.1987;31.12.1998;Pohjois-Savo;12464;;;12422;;520250;7081694
2877;0407100;Kivijärvi;W;Vedenkorkeus;04.595;Lopetettu;13.1.1998;14.7.2021;Pohjois-Savo;12464;;;12422;;535294;7022118
2878;0407310;Suuri-Säyneinen;W;Vedenkorkeus;04.625;Lopetettu;26.3.1993;28.12.1998;Pohjois-Savo;11598;11574;;;;575178;7009813
2879;0407320;Ryöpänjoki;W;Vedenkorkeus;04.625;Lopetettu;26.3.1993;28.12.1998;Pohjois-Savo;10406;10382;;;;574500;7008929
2880;0407110;Varpanen;W;Vedenkorkeus;04.634;Lopetettu;11.3.1983;30.12.1998;Pohjois-Savo;11323;;;11284;;537803;7027266
2881;0407120;Pieni-Juminen;W;Vedenkorkeus;04.635;Lopetettu;25.2.1997;31.12.2008;Pohjois-Savo;9729;9701;;;;543271;7036662
2882;0407130;Suuri-Juminen;W;Vedenkorkeus;04.635;Lopetettu;18.2.1997;31.12.2008;Pohjois-Savo;9761;9732;;;;541332;7036932
2883;0407925;Pieni-Sulkava;W;Vedenkorkeus;04.651;Lopetettu;9.6.1996;18.12.2003;Pohjois-Savo;8493;8465;;;;534195;6996118
2884;0407926;Sulkavanjärvi;W;Vedenkorkeus;04.651;Lopetettu;16.10.1975;26.3.1995;Pohjois-Savo;8493;8465;;;;535774;6997458
2886;0407928;Kevätön;W;Vedenkorkeus;04.652;Lopetettu;3.2.1990;26.10.2003;Pohjois-Savo;8955;;;8916;;531266;6997268
2887;0407420;Keyritty;W;Vedenkorkeus;04.673;Lopetettu;1.6.1979;27.12.2008;Pohjois-Savo;11987;11960;;;;564122;7039471
2888;0407430;Ylä-Keyritty;W;Vedenkorkeus;04.675;Lopetettu;25.2.1987;28.11.1995;Pohjois-Savo;17856;17830;;;;577177;7051746
2889;0407330;Kaitoonjoki,Ylä-Luosta;W;Vedenkorkeus;04.683;Lopetettu;2.1.1980;26.12.2003;Pohjois-Savo;15515;15489;;;;585214;7029561
2890;0407340;Kaitoo;W;Vedenkorkeus;04.683;Lopetettu;5.1.1996;26.12.2003;Pohjois-Savo;15542;15516;;;;585514;7029755
2891;0407370;Ylä-Luosta;W;Vedenkorkeus;04.683;Lopetettu;5.1.1996;27.12.2012;Pohjois-Savo;15600;15574;;;;582983;7029068
2892;0407910;Riistavesi;W;Vedenkorkeus;04.691;Lopetettu;1.11.1992;30.12.2001;Pohjois-Savo;81132;81106;;;;561474;6968889
2893;0407911;Keskimmäinen;W;Vedenkorkeus;04.692;Lopetettu;2.5.1989;6.5.1999;Pohjois-Savo;8202;8176;;;;563203;6973797
2894;0407912;Likolampi;W;Vedenkorkeus;04.692;Lopetettu;2.5.1989;25.1.1997;Pohjois-Savo;8143;8117;;;;563553;6972478
2895;0408311;Vaikonjoki,Rakkinekoski;W;Vedenkorkeus;04.742;Lopetettu;14.10.1982;29.9.1991;Pohjois-Savo;8143;8117;;;;592231;6993660
2897;1403610;Konnekoski;W;Vedenkorkeus;14.712;Lopetettu;1.1.1960;31.12.1995;Pohjois-Savo;9590;9560;;;;484995;6943029
2898;1403620;Rautalampi;W;Vedenkorkeus;14.712;Lopetettu;10.6.1998;29.12.2011;Pohjois-Savo;9612;9582;;;;489833;6946168
2899;1403630;Mehtiö;W;Vedenkorkeus;14.718;Lopetettu;9.12.1992;31.12.2005;Etelä-Savo;10746;10717;;;;493282;6927456
2900;1403640;Ahveninen;W;Vedenkorkeus;14.718;Lopetettu;5.10.1995;31.12.2004;Pohjois-Savo;11097;11068;;;;493392;6927536
2901;1403010;Pohjalampi;W;Vedenkorkeus;14.722;Lopetettu;24.1.1996;23.1.2001;Pohjois-Savo;97754;97724;;;;487184;6980334
2902;1403210;Luodejärvi;W;Vedenkorkeus;14.725;Lopetettu;1.2.1992;27.6.2015;Pohjois-Savo;10589;10559;;10536;;508565;6970878
2903;1403220;Pitkäjärvi;W;Vedenkorkeus;14.725;Lopetettu;1.2.1992;27.6.2015;Pohjois-Savo;10624;10594;;10548;;509275;6970878
2904;1402720;Hetejärvi;W;Vedenkorkeus;14.732;Lopetettu;26.4.1996;28.11.2009;Pohjois-Savo;13285;13254;;;;462249;7002801
2905;1402730;Iso Ahvenislampi;W;Vedenkorkeus;14.731;Lopetettu;4.4.1995;26.2.1998;Pohjois-Savo;11405;11374;;;;472180;6995648
2906;1402740;Alimmainen Lahnasjärvi;W;Vedenkorkeus;14.734;Lopetettu;17.4.1990;10.12.2006;Pohjois-Savo;11821;11789;;;;461094;7026325
2907;1402770;Keskimmäinen Lahnasjärvi;W;Vedenkorkeus;14.734;Lopetettu;17.4.1990;12.12.2005;Pohjois-Savo;11942;11910;;;;461244;7027335
2908;1402780;Ylimmäinen Lahnasjärvi;W;Vedenkorkeus;14.734;Lopetettu;1.1.1982;12.12.2005;Pohjois-Savo;11980;11948;;;;460744;7028774
2909;1402610;Savijärvi;W;Vedenkorkeus;14.743;Lopetettu;11.8.1993;30.10.1998;Pohjois-Savo;10222;;;10180;;476798;7029374
2910;1402620;Haapajärvi;W;Vedenkorkeus;14.746;Lopetettu;27.1.1992;26.10.1999;Pohjois-Savo;10163;;;10121;;485594;7017829
2911;1402640;Lampaanjärvi;W;Vedenkorkeus;14.746;Lopetettu;2.1.1988;31.12.1998;Pohjois-Savo;12861;;;12820;;495180;7025376
2912;1402630;Lampaanjoki,Pitkäkoski;W;Vedenkorkeus;14.746;Lopetettu;16.11.1988;29.11.1993;Pohjois-Savo;10975;10944;;;;489033;7019608
2913;1403440;Vesantojärvi;W;Vedenkorkeus;14.763;Lopetettu;16.3.1993;26.1.1999;Pohjois-Savo;9995;9964;;;;470661;6977895
